"srno","id","name","url","address","locality","city","city_id","latitude","longitude","locality_verbose","cuisines","average_cost_for_two","price_range","currency","aggregate_rating","rating_text","rating_color","votes","has_fake_reviews","has_online_delivery","is_table_reservation_supported","has_table_booking"
"323","18970077","The Hazelnut Factory","https://www.zomato.com/lucknow/the-hazelnut-factory-nirala-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","B-192, Rama Krishna Math, Nirala Nagar, Lucknow","Nirala Nagar","Lucknow","8","26.8728603000","80.9385064000","Nirala Nagar, Lucknow","Bakery, Desserts, Cafe","450","2","Rs.","4.3","Very Good","5BA829","134","0","0","0","0"
"324","18877935","La Pino'z Pizza","https://www.zomato.com/lucknow/la-pinoz-pizza-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1 sapru marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8534507228","80.9464824200","Hazratganj, Lucknow","Italian, Pizza","500","2","Rs.","4.5","Excellent","3F7E00","169","0","1","0","0"
"325","18790987","Smoked","https://www.zomato.com/lucknow/smoked-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","21, Gokhale Marg, Next to Lakme Salon, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8581991779","80.9551352262","Hazratganj, Lucknow","Cafe","750","3","Rs.","4.6","Excellent","3F7E00","408","0","1","1","1"
"326","800969","Bajpayee Kachodi Bhandar","https://www.zomato.com/lucknow/bajpayee-kachodi-bhandar-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Opposite Bank of India, Nawal Kishore Road, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8500326090","80.9432359412","Hazratganj, Lucknow","North Indian, Fast Food","50","1","Rs.","4.1","Very Good","5BA829","1049","0","1","0","0"
"327","801130","Farabi Eating Point","https://www.zomato.com/lucknow/farabi-eating-point-khurram-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","8/899, Khurram Nagar Main Road, Vikas Nagar, Khurram Nagar, Lucknow","Khurram Nagar","Lucknow","8","26.8882370991","80.9665885940","Khurram Nagar, Lucknow","Lucknowi, Mughlai","500","2","Rs.","3.7","Good","9ACD32","103","0","0","0","0"
"328","18590362","Moments Lounge","https://www.zomato.com/lucknow/moments-lounge-mahanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Golden Heights building, S-65, Sector B Road, Gole Market, Mahanagar, Lucknow","Mahanagar","Lucknow","8","26.8741845276","80.9594224021","Mahanagar, Lucknow","Finger Food, Chinese, Continental, European, Indian, Italian, Juices, Lucknowi","800","3","Rs.","3.5","Good","9ACD32","42","0","0","0","0"
"329","800228","Marksmen","https://www.zomato.com/lucknow/marksmen-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","2, Opposite Halwasiya Market, Maqbara Road, Lalbagh, Lucknow","Lalbagh","Lucknow","8","26.8505300621","80.9410009906","Lalbagh, Lucknow","Fast Food, Chinese, South Indian","600","2","Rs.","4.1","Very Good","5BA829","877","0","1","0","0"
"330","800486","Moti Mahal","https://www.zomato.com/lucknow/moti-mahal-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","75, Mahatma Gandhi Marg, Next to Central Bank of India, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8471800637","80.9454822913","Hazratganj, Lucknow","North Indian, Chinese, South Indian, Continental","600","2","Rs.","4.3","Very Good","5BA829","1182","0","1","0","0"
"331","800896","Sardar Ji Ke Mashoor Chhole Bhature - Punjabi Zaika","https://www.zomato.com/lucknow/sardar-ji-ke-mashoor-chhole-bhature-punjabi-zaika-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","16/A, Near Novelty Cinema, Lalbagh, Lucknow","Lalbagh","Lucknow","8","26.8477726548","80.9402459487","Lalbagh, Lucknow","Street Food","200","1","Rs.","4.1","Very Good","5BA829","652","0","1","0","0"
"332","800120","Royal Cafe - Royal Inn","https://www.zomato.com/lucknow/royal-cafe-royal-inn-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","9/7, Royal Inn, Opposite Sahara Ganj Mall, Shahnajaf Road, Hazratganj, Lucknow","Royal Inn, Hazratganj","Lucknow","8","26.8564451891","80.9451560676","Royal Inn, Hazratganj, Lucknow","Chinese, Fast Food, Mughlai, North Indian, Cafe","800","3","Rs.","4.2","Very Good","5BA829","689","0","1","0","0"
"333","18570079","Dalchini Huts","https://www.zomato.com/lucknow/dalchini-huts-4-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","4/31,Malhaur Road, Vikalp Khand, Gomti Nagar, Lucknow","Gomti Nagar","Lucknow","8","26.8703250055","81.0329169407","Gomti Nagar, Lucknow","Lucknowi, Biryani, North Indian","500","2","Rs.","3.8","Good","9ACD32","213","0","1","0","0"
"334","800891","The Cherry Tree Cafe","https://www.zomato.com/lucknow/the-cherry-tree-cafe-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","11, Habibullah Estate, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8518282758","80.9413547069","Hazratganj, Lucknow","Cafe, Bakery","400","2","Rs.","4.5","Excellent","3F7E00","1109","0","1","0","0"
"335","800152","Idrish Hotel","https://www.zomato.com/lucknow/idrish-hotel-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Raja Bazar, Opposite Patanala Police Station, Chowk, Lucknow","Chowk","Lucknow","8","26.8628813335","80.9099933133","Chowk, Lucknow","Mughlai","300","1","Rs.","4.3","Very Good","5BA829","2088","0","0","0","0"
"336","800894","Mubeen's","https://www.zomato.com/lucknow/mubeens-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Opposite Ek Minara Masjid, Akbari Gate, Chowk, Lucknow","Chowk","Lucknow","8","26.8595828477","80.9061611071","Chowk, Lucknow","Mughlai","300","1","Rs.","4.3","Very Good","5BA829","1164","0","1","0","0"
"337","801084","Coffee Culture","https://www.zomato.com/lucknow/coffee-culture-1-mahanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1st Floor, B 939/A, Mandir Marg, Gole Market, Mahanagar, Lucknow","Mahanagar","Lucknow","8","26.8734257927","80.9569302946","Mahanagar, Lucknow","Cafe, Italian, Mexican","800","3","Rs.","4.2","Very Good","5BA829","654","0","1","0","0"
"338","801696","1936 - Lebua Lucknow","https://www.zomato.com/lucknow/1936-lebua-lucknow-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Lebua Lucknow, Saraca Estate, 19, Mall Avenue, Hazratganj, Lucknow","lebua Lucknow","Lucknow","8","26.8584839293","80.9621874243","lebua Lucknow, Lucknow","Italian","2000","4","Rs.","4.1","Very Good","5BA829","95","0","0","0","0"
"339","18560184","The Terrace ","https://www.zomato.com/lucknow/the-terrace-2-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","4th Floor, Hotel Charans Plaza, 11 Habibulah Estate, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8514124901","80.9413345903","Hazratganj, Lucknow","North Indian, Continental","800","3","Rs.","4.4","Very Good","5BA829","532","0","0","0","0"
"340","18625599","Cafe By Default: Masterchef Pankaj Bhadouria","https://www.zomato.com/lucknow/cafe-by-default-masterchef-pankaj-bhadouria-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1st Floor, 11 MG Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8508363701","80.9406486154","Hazratganj, Lucknow","Chinese, Continental, Italian, North Indian","1000","3","Rs.","4.1","Very Good","5BA829","728","0","1","1","1"
"341","800104","Lucknow Kababi","https://www.zomato.com/lucknow/lucknow-kababi-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Shukla Palace, Sapru Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8527418024","80.9487787262","Hazratganj, Lucknow","Mughlai, Lucknowi","500","2","Rs.","2.7","Average","FFBA00","40","0","0","0","0"
"342","800600","Wahid Biryani","https://www.zomato.com/lucknow/wahid-biryani-1-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Naaz Cinema Road, Aminabad Market, Aminabad, Lucknow","Aminabad","Lucknow","8","26.8482240510","80.9273431823","Aminabad, Lucknow","Mughlai, Biryani","300","1","Rs.","3.6","Good","9ACD32","823","0","1","0","0"
"343","800089","Barbeque Nation","https://www.zomato.com/lucknow/barbeque-nation-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","3rd Floor, Riverside Mall, Vipin Khand, Gomti Nagar, Lucknow","Riverside Mall, Gomti Nagar","Lucknow","8","26.8533499187","80.9686284140","Riverside Mall, Gomti Nagar, Lucknow","North Indian","1600","4","Rs.","4.9","Excellent","3F7E00","2132","0","0","1","0"
"344","800326","Royal Sky","https://www.zomato.com/lucknow/royal-sky-1-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Opposite Halwasiya Market Hazratganj, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8504271616","80.9410821274","Hazratganj, Lucknow","North Indian, Mughlai, Chinese, Continental","1100","3","Rs.","4.4","Very Good","5BA829","1417","0","0","0","0"
"345","800630","Royal Cafe","https://www.zomato.com/lucknow/royal-cafe-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","51, Opposite Sahu Cinema, MG Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8482019150","80.9438967705","Hazratganj, Lucknow","North Indian, Chinese, Mughlai, Fast Food","800","3","Rs.","4.3","Very Good","5BA829","954","0","1","0","0"
"346","18564719","The Chocolate Room","https://www.zomato.com/lucknow/the-chocolate-room-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Fourth Floor, Saharaganj Mall, Shahnajaf Road, Hazratganj, Lucknow","Sahara Ganj Mall, Hazratganj","Lucknow","8","26.8551784357","80.9460861236","Sahara Ganj Mall, Hazratganj, Lucknow","Cafe, Bakery, Desserts","550","2","Rs.","4.3","Very Good","5BA829","541","0","1","0","0"
"347","18818494","Cafe Bola Loca","https://www.zomato.com/lucknow/cafe-bola-loca-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","27-II, Gokhale Marg, Gokhale Vihar, Butler Colony, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8574190000","80.9595530000","Hazratganj, Lucknow","Cafe, Desserts","500","2","Rs.","4.0","Very Good","5BA829","39","0","1","0","0"
"348","800259","Raheem's","https://www.zomato.com/lucknow/raheems-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Akbari Gate, Chowk, Lucknow","Chowk","Lucknow","8","26.8596094681","80.9063418210","Chowk, Lucknow","Mughlai","300","1","Rs.","4.5","Excellent","3F7E00","1084","0","1","0","0"
"349","800421","Royal Cafe","https://www.zomato.com/lucknow/royal-cafe-1-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Food Court, 4th Floor, Sahara Ganj Mall, Shahnajaf Road, Hazratganj, Lucknow","Sahara Ganj Mall, Hazratganj","Lucknow","8","26.8554772532","80.9456428885","Sahara Ganj Mall, Hazratganj, Lucknow","North Indian, Fast Food","500","2","Rs.","4.0","Very Good","5BA829","480","0","0","0","0"
"350","800035","The Cellar","https://www.zomato.com/lucknow/the-cellar-mahanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","M 19, Gole Market, Mahanagar, Lucknow","Mahanagar","Lucknow","8","26.8747464726","80.9584568068","Mahanagar, Lucknow","Italian","850","3","Rs.","4.3","Very Good","5BA829","535","0","1","0","0"
"351","18642719","Wok to Remember ","https://www.zomato.com/lucknow/wok-to-remember-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","27/1A, Gokhle Marg, Lucknow","Hazratganj","Lucknow","8","26.8572836015","80.9603159130","Hazratganj, Lucknow","Asian","550","2","Rs.","4.2","Very Good","5BA829","209","0","1","0","0"
"352","800640","Mint Lounge - Hotel Arif Castles","https://www.zomato.com/lucknow/mint-lounge-hotel-arif-castles-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Hotel Arif Castles, 4, Rana Pratap Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8572124130","80.9431283176","Hazratganj, Lucknow","Cafe, Continental, Chinese, Awadhi, Beverages, North Indian","600","2","Rs.","3.9","Good","9ACD32","344","0","1","0","0"
"353","801247","Colours by Royal Cafe - Royal Inn","https://www.zomato.com/lucknow/colours-by-royal-cafe-royal-inn-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","3rd Floor, 9/7 Royal Inn, Opposite Saharaganj Mall, Hazratganj, Lucknow","Royal Inn, Hazratganj","Lucknow","8","26.8561185565","80.9450923651","Royal Inn, Hazratganj, Lucknow","North Indian, Mughlai, Chinese, Continental","1500","4","Rs.","4.2","Very Good","5BA829","776","0","1","0","0"
"354","18573618","Rocca - Hyatt Regency Lucknow","https://www.zomato.com/lucknow/rocca-hyatt-regency-lucknow-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Vibhuti Khand, Gomti Nagar, Lucknow","Hyatt Regency Lucknow","Lucknow","8","26.8675979890","81.0086882114","Hyatt Regency Lucknow, Lucknow","Italian, North Indian, European","2500","4","Rs.","4.4","Very Good","5BA829","216","0","0","0","0"
"355","801712","New Lucknow Kitchen","https://www.zomato.com/lucknow/new-lucknow-kitchen-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","B2/132, Sector F Sahara States road Jankipuram near engineering college chauraha lucknow ","Aliganj","Lucknow","8","26.9115237186","80.9500675276","Aliganj, Lucknow","North Indian, Mughlai, Chinese, South Indian","600","2","Rs.","3.6","Good","9ACD32","297","0","1","0","0"
"356","800225","Blue The Lounge","https://www.zomato.com/lucknow/blue-the-lounge-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1A, Shravan Plaza Complex, Sapru Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8538443660","80.9452603385","Hazratganj, Lucknow","North Indian, Chinese, Cafe","1000","3","Rs.","3.4","Average","CDD614","391","0","1","0","0"
"357","18801022","Dhadoom","https://www.zomato.com/lucknow/dhadoom-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","3/47, Opposite Bajpai Puri, Bhandhar Naval, Kishore Road, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8501866000","80.9426367000","Hazratganj, Lucknow","Fast Food, Chinese, Mithai","400","2","Rs.","4.3","Very Good","5BA829","137","0","1","0","0"
"358","800010","Mr. Brown","https://www.zomato.com/lucknow/mr-brown-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dubey Chambers, Sapru Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8532281761","80.9476692975","Hazratganj, Lucknow","Fast Food, Desserts, Bakery","400","2","Rs.","4.2","Very Good","5BA829","299","0","0","0","0"
"359","18307161","The Lucknow Local","https://www.zomato.com/lucknow/the-lucknow-local-charbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","92/206, Sudamapuri, La Touche Road, Charbagh, Lucknow","Charbagh","Lucknow","8","26.8352399337","80.9242878109","Charbagh, Lucknow","Pizza, Fast Food","500","2","Rs.","3.4","Average","CDD614","243","0","1","0","0"
"360","801710","Keventers","https://www.zomato.com/lucknow/keventers-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","6B SAS, Sapru Marg, Near Rohit Bhawan, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8534498254","80.9471060336","Hazratganj, Lucknow","Beverages, Desserts","400","2","Rs.","4.2","Very Good","5BA829","244","0","1","0","0"
"361","800126","KFC","https://www.zomato.com/lucknow/kfc-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Ground Floor, Sahara Ganj Mall, Shahnajaf Road, Hazratganj, Lucknow","Sahara Ganj Mall, Hazratganj","Lucknow","8","26.8556190342","80.9457327425","Sahara Ganj Mall, Hazratganj, Lucknow","Burger, Fast Food","500","2","Rs.","3.9","Good","9ACD32","737","0","1","0","0"
"362","18741085","Jux Pux","https://www.zomato.com/lucknow/jux-pux-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","4th Floor, Saharganj Mall, Hazratganj, Lucknow","Sahara Ganj Mall, Hazratganj","Lucknow","8","26.8553130000","80.9457580000","Sahara Ganj Mall, Hazratganj, Lucknow","Street Food, Sandwich, Fast Food, Beverages, Italian, Burger, Rolls, Pizza","200","1","Rs.","4.0","Very Good","5BA829","75","0","1","0","0"
"363","800883","Domino's Pizza","https://www.zomato.com/lucknow/dominos-pizza-1-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Beside SBH Bank, Sapru Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8535300000","80.9464800000","Hazratganj, Lucknow","Pizza, Fast Food","500","2","Rs.","3.9","Good","9ACD32","732","0","0","0","0"
"364","800432","Rattilal's","https://www.zomato.com/lucknow/rattilals-aminabad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","B-12, Sania Market, Rattilal Chauraha, Shivaji Marg, Aminabad, Lucknow","Aminabad","Lucknow","8","26.8419088279","80.9268724546","Aminabad, Lucknow","Mithai, Street Food, Juices","200","1","Rs.","4.0","Very Good","5BA829","564","0","1","0","0"
"365","800528","Grandson of Tunday Kababi","https://www.zomato.com/lucknow/grandson-of-tunday-kababi-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 3-4, Moni Baba Market, Alambagh, Lucknow","Alambagh","Lucknow","8","26.8139388449","80.9022196010","Alambagh, Lucknow","Mughlai, Lucknowi","500","2","Rs.","3.6","Good","9ACD32","119","0","1","0","0"
"366","801649","Subway","https://www.zomato.com/lucknow/subway-1-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","6, Sapru Marg, Hazratganj, Lucknow","Hazratganj","Lucknow","8","26.8536759611","80.9461833537","Hazratganj, Lucknow","Healthy Food, Sandwich, Salad","500","2","Rs.","4.0","Very Good","5BA829","425","0","1","0","0"
"367","18574808","Earthen Oven - Fortune Park BBD","https://www.zomato.com/lucknow/earthen-oven-fortune-park-bbd-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Fortune Park BBD, Ranapratap Marg, Hazratganj, Lucknow","Fortune Park BBD","Lucknow","8","26.8567694278","80.9406958893","Fortune Park BBD, Lucknow","North Indian","1400","3","Rs.","4.2","Very Good","5BA829","131","0","1","0","0"
"368","18951931","The Centurion","https://www.zomato.com/lucknow/the-centurion-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","4th Floor, Wave Mall, Gomti Nagar, Lucknow","Gomti Nagar","Lucknow","8","26.8700450000","80.9972100000","Gomti Nagar, Lucknow","North Indian, Continental, Chinese, Italian","1800","4","Rs.","4.1","Very Good","5BA829","180","0","0","1","1"
"369","18589465","Sahib Cafe - Taj Mahal","https://www.zomato.com/lucknow/sahib-cafe-taj-mahal-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Taj Mahal, Vipin Khand, Gomti Nagar, Lucknow","Taj Mahal, Lucknow","Lucknow","8","26.8517196930","80.9732173383","Taj Mahal, Lucknow, Lucknow","Cafe, Continental","2500","4","Rs.","4.6","Excellent","3F7E00","231","0","0","0","1"
"370","800561","Mahesh's Mansarovar","https://www.zomato.com/lucknow/maheshs-mansarovar-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","8 Commercial, Near Bank Of India, Nirala Nagar, Lucknow","Aliganj","Lucknow","8","26.8765611860","80.9373558685","Aliganj, Lucknow","North Indian, Chinese, Fast Food, Desserts","400","2","Rs.","4.1","Very Good","5BA829","1189","0","1","0","0"
